participant,Group,category,category_type,selectedItems,UnselectedItems,TrialTime,corAns,Miss,session
20,PD,non food things found in the kitchen,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/rolling pin.png', 919.8041698932648], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/fork.png', 921.267863035202], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/sieve.png', 925.1980078220367], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen//not/asparagus.png', 930.9969639778137], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen//not/apple.png', 932.4176108837128], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen//not/sweet potato.png', 936.9641690254211], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen/food processor.png', 938.7904138565063], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//non food things found in the kitchen//not/skateboard.png', 949.3732478618622]]",[],37.71055102,4,4,1
20,PD,animals with stripes,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//animals with stripes/badger.png', 958.3975999355316], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//animals with stripes/sheephead.png', 961.1180379390717], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//animals with stripes/tapir.png', 962.5973298549652], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//animals with stripes/cat stripes.png', 963.4541139602661]]",[],17.37842202,4,0,1
20,PD,things that are white,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/suit.png', 974.3338918685913], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/cat.png', 976.1107399463654], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/swan.png', 981.3660609722137], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/hen.png', 982.1980328559875]]",[],13.71311498,4,0,1
20,PD,things that are soft,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/rabbit.png', 988.2222328186035], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/kitten.png', 989.2305109500885], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft//not/snake.png', 997.2641999721527], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/rabbit2.png', 1002.8561580181122]]",[],21.49417114,3,1,1
20,PD,things with handles,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/bucket.png', 1012.3413498401642], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/pots.png', 1019.3281028270721], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/hammer.png', 1021.9036989212036]]",[],18.02284694,3,0,1
20,PD,vegetables,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/beets.png', 1027.4959058761597], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/cabbage 2.png', 1041.6801369190216], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/corn.png', 1043.8084568977356], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//vegetables/peas.png', 1045.2249999046326]]",[],22.78087497,4,0,1
20,PD,objects that hold water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/jug.png', 1056.0806829929352], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/cup.png', 1059.3050808906555], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/copper kettle.png', 1060.8162398338318]]",[],18.01401687,3,0,1
20,PD,things that are orange,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/orange.png', 1070.368810892105], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/toy fish.png', 1078.0089988708496], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/pumpkin.png', 1080.6019229888916], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/petrol can.png', 1081.4437899589539]]",[],17.85045505,4,0,1
20,PD,objects used for transportation,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/motorbike.png', 1086.3958740234375], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/car.png', 1100.3033230304718], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/hot air ballon.png', 1105.666043996811], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects used for transportation/bike.png', 1112.058620929718]]",[],33.34654212,4,0,1
20,PD,things that are round,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/cake.png', 36.30188012123108], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/globe.png', 38.39815902709961], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are round/ferris wheel.png', 43.78215003013611]]",[],27.44742203,3,0,2
20,PD,tools,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/electric drill2.png', 59.63830804824829], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/hole punch.png', 61.50239896774292], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/hand drill.png', 65.4225549697876], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//tools/staple gun.png', 69.06267809867859]]",[],14.35599899,4,0,2
20,PD,birds,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/emu.png', 72.85890603065491], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/hen.png', 79.55087900161743], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/swan.png', 83.14691305160522], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//birds/owl.png', 83.9677460193634]]",[],17.01995492,4,0,2
20,PD,long thin objects,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/file.png', 89.8002381324768], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects//not/Black_Stapler.png', 103.00738215446472], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/cigar.png', 104.54137015342712], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/long dagger.png', 108.31316304206848], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//long thin objects/paintbrush 1.png', 109.37669014930725]]",[],29.89115596,4,1,2
20,PD,things that are orange,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/hand.png', 119.49878597259521], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/toy fish.png', 127.80375504493713], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are orange/petrol can.png', 141.04915499687195]]",[],25.88428807,3,0,2
20,PD,animals that live in water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/sea-turtle-1-300x198.png', 147.8017930984497], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/killer-whale.png', 149.04146599769592], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/Stripy fish.png', 149.9816300868988], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//animals that live in water/seahorse 1.png', 153.18653297424316]]",[],13.45339394,4,0,2
20,PD,objects that hold water,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/bucket.png', 167.66690492630005], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/copper kettle.png', 168.7712960243225], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water//not/awning.png', 170.44216108322144], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water//not/scooter.png', 174.02642393112183], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/cup.png', 180.61076593399048], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects that hold water/dog bowl.png', 190.78000593185425]]",[],37.59567499,4,2,2
20,PD,things that are soft,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/teddy.png', 197.48845505714417], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/polar bear.png', 199.09993600845337], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are soft/rabbit2.png', 199.94774198532104]]",[],23.57932687,3,0,2
20,PD,things with handles,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/broom handle.png', 224.77214813232422], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/pots.png', 226.61984705924988], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles/bucket.png', 227.59699010849], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with handles//not/airplane.png', 239.42954802513123]]",[],31.06197596,3,1,2
20,PD,home appliances,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/cooker.png', 253.1843240261078], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/hand belnder.png', 254.061448097229], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/dishwasher.png', 257.02256894111633], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//home appliances/tumble dryer.png', 257.88620114326477]]",[],15.30710006,4,0,2
20,PD,dangerous animals,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals/spider.png', 268.35843110084534], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals/shark.png', 271.96055912971497], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals/cobra.png', 273.64612102508545], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals//not/chisel.png', 281.86499309539795], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals/scorpion.png', 285.1508729457855]]","[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//dangerous animals//not/chisel.png', 282.75931215286255]]",25.53816295,4,0,2
20,PD,things that are red,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/sweet.png', 292.33550095558167], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/bucket.png', 301.0911021232605], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/strawberry.png', 303.0795171260834], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are red/tartan cloth.png', 306.9279029369354]]",[],18.1920011,4,0,2
20,PD,things that are green,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/van.png', 312.72794699668884], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/lime.png', 313.9921290874481], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/train.png', 315.3195290565491], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are green/cabbage.png', 317.14469599723816]]",[],11.73818684,4,0,2
20,PD,farm animals,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/horse.png', 322.8523499965668], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/goat.png', 328.25594305992126], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/cow.png', 331.94111609458923], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//farm animals/turkey.png', 334.60934805870056]]",[],15.42579508,4,0,2
20,PD,small objects,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/microschip.png', 339.21722412109375], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/key.png', 343.11291098594666], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/coin.png', 344.5210430622101], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//small objects/buttons.png', 347.1321430206299]]",[],31.19068408,4,0,2
20,PD,fruit,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/starwberry.png', 372.20200300216675], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/watermelon.png', 374.6290249824524], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//fruit/orange.png', 377.4910509586334]]",[],15.68326306,3,0,2
20,PD,things with doors,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/toaster.png', 384.95390796661377], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors//not/juicer.png', 386.4510340690613], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/barn.png', 390.3872981071472], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/cabinet.png', 392.28758811950684], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things with doors/greenhouse.png', 397.97137093544006]]",[],18.84716892,4,1,2
20,PD,objects found in the laundry room,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/detergent.png', 403.8984429836273], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/ironing board.png', 407.76377296447754], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room//not/deep fryer.png', 411.2117109298706], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//objects found in the laundry room/iron.png', 417.53422808647156]]",[],19.05502486,3,1,2
20,PD,musical instruments,HD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/piano.png', 422.50831413269043], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/sitar.png', 427.12530303001404], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/HD//musical instruments/clarinet_3.png', 430.77283215522766]]",[],17.13443708,3,0,2
20,PD,things that are white,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/boat 23.png', 444.708820104599], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/pillar.png', 445.9409019947052], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/spring.png', 449.1652750968933], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are white/phone.png', 449.9806261062622]]",[],14.20032096,4,0,2
20,PD,things that are blue,LD,"[[u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/bottle.png', 454.022833108902], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/butterfly.png', 456.1007101535797], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/bulb.png', 460.05571699142456], [u'/Users/jacksantossilva/Dropbox/GridExperiment/categories/LD//things that are blue/chair.png', 461.9406681060791]]",[],11.4228828,4,0,2
